"","x"
"1",2.61979762503345
"2",0.061866778936435
"3",1.46535475814228
"4",2.98904327557466
"5",0.179030146039368
"6",2.33662869933516
"7",0.105738088437506
"8",0.687853790586232
"9",0.726979119221243
"10",0.978379676666286
"11",1.10326516326171
"12",0.650993935089537
"13",1.85159797333018
"14",0.125805259163201
"15",0.864231436469471
"16",0.4262364443503
"17",3.78300280696402
"18",0.177187748627324
"19",0.3853060212782
"20",0.094424686550029
"21",1.64203902278163
"22",0.0190907048840344
"23",0.0345563044582879
"24",0.128354501361343
"25",1.48248675841386
"26",0.0797372523468056
"27",0.440773774163951
"28",0.618665413641393
"29",0.115160949039764
"30",0.244598151293653
"31",2.41302878948346
"32",2.86439055489939
"33",1.62233510787394
"34",1.61498248024043
"35",0.145575129660179
"36",0.304488732209732
"37",0.770611159082504
"38",0.271601397714734
"39",0.202807320711394
"40",0.978618641846342
"41",1.30073672708945
"42",0.719315005945698
"43",0.105756996768196
"44",0.136092902208352
"45",0.304875330172387
"46",1.28434323225152
"47",0.90843706705861
"48",0.0815094908056771
"49",1.13524177617922
"50",0.164317720608189
"51",0.324053811140166
"52",1.26755748545947
"53",0.231629171612165
"54",0.406862138131344
"55",0.0988594878758033
"56",3.63540683579205
"57",0.717562393476714
"58",0.764014848619947
"59",0.181165880334379
"60",1.46992906643381
"61",0.680285636057642
"62",1.6855937134982
"63",1.58616172155815
"64",0.380803943893603
"65",1.12551311186329
"66",0.365639618344741
"67",0.254662854040497
"68",0.473234695649823
"69",0.776224177801163
"70",1.48443820958952
"71",1.79574488374355
"72",1.02138515454545
"73",1.37635416365835
"74",0.661449041134035
"75",0.553130548223066
"76",1.80695703100173
"77",0.0010157777284694
"78",0.476879733701274
"79",0.200660547376836
"80",0.132113320141506
"81",0.0842648407480386
"82",0.297330889441227
"83",0.215560452125888
"84",0.0196878447178073
"85",0.0818126863024595
"86",0.607713882731028
"87",1.47448082235208
"88",0.373481765678968
"89",0.508056778536685
"90",0.762425028251783
"91",0.455866993330365
"92",0.337957406000923
"93",0.338819712778089
"94",0.782442671948429
"95",0.103516630986782
"96",0.358300131093772
"97",0.11320359601616
"98",0.0220503787176375
"99",0.0135547210451207
"100",0.291541652663095
"101",0.147814273051173
"102",2.83332162699412
"103",1.05387165067918
"104",0.252683474837424
"105",2.85062652876641
"106",4.00011601008684
"107",1.00713159300985
"108",0.350135482560559
"109",1.54923905428113
"110",0.0233180023053836
"111",0.0782692864865169
"112",0.220707867733702
"113",0.268014826073128
"114",0.23466649601505
"115",0.135977103314285
"116",2.73561851487317
"117",1.46790979565949
"118",0.233950768347442
"119",0.619435828242671
"120",0.512050842667726
"121",0.09000707970221
"122",0.107010745913248
"123",0.333832457781865
"124",1.98968207804068
"125",1.29415650235971
"126",0.803107286354965
"127",0.319447254122076
"128",0.0394175347699403
"129",0.0240312468268667
"130",0.446675600363653
"131",3.0369769832389
"132",3.44087028635515
"133",0.534920866180783
"134",1.66024050300817
"135",1.09343098138055
"136",1.27691006939051
"137",1.06430289966148
"138",0.283471588829392
"139",0.673918468693595
"140",0.285041719483267
"141",0.00380266076042038
"142",0.479499557315884
"143",0.594508008926832
"144",1.57224774544464
"145",0.761026748089145
"146",1.73908868809552
"147",1.58612677386645
"148",2.14136094504772
"149",0.868487122759735
"150",0.502853546783029
"151",0.317846104097891
"152",0.809897682459085
"153",0.955998780782726
"154",1.60549187186567
"155",1.52666367247654
"156",0.0901107753313142
"157",2.39844825424636
"158",0.968033801617823
"159",0.429114867191689
"160",1.7997345790934
"161",0.799123199035615
"162",3.46693837390584
"163",0.321564314971326
"164",0.763369683058533
"165",0.852258268481137
"166",0.643314115816722
"167",3.59819495286308
"168",0.87602414328896
"169",0.5509213142553
"170",0.806904491440992
"171",2.4148690491854
"172",3.15984406543979
"173",0.00810033336378187
"174",0.257068280826418
"175",0.202274305998688
"176",0.65008963071897
"177",0.911276945229849
"178",0.281978511638055
"179",0.334393587096832
"180",0.247104278209634
"181",1.3956827924323
"182",1.53431697582151
"183",0.212426579578231
"184",1.01412806369546
"185",0.0953766544672993
"186",1.25967566593035
"187",0.428901978582046
"188",0.951848043184793
"189",0.840007989331081
"190",0.31569011789574
"191",0.245201693447486
"192",4.51435061635327
"193",0.147522981564048
"194",0.272133933523713
"195",0.577551623104707
"196",1.11402496487731
"197",0.389584632638719
"198",1.4350236771067
"199",2.27508567393521
"200",0.395674222338669
"201",0.882948210094735
"202",0.0733805013710472
"203",0.975351286325217
"204",1.67053126417001
"205",0.382448965918409
"206",1.69820449637304
"207",0.104841579170286
"208",0.14409354320588
"209",0.143195543691764
"210",3.43414464799661
"211",0.576394350058062
"212",1.98095998906323
"213",0.0581849851710765
"214",0.686575149869309
"215",1.97837022568888
"216",0.934319286733635
"217",1.13977781211382
"218",0.1316089061964
"219",0.0800176695499237
"220",0.525118081571241
"221",2.28443569623736
"222",0.0263359686213841
"223",0.0306610958973928
"224",0.277331212272462
"225",0.808932628305449
"226",0.531086698676828
"227",2.01077824383815
"228",0.674374218134386
"229",0.989236053675175
"230",0.603917111168207
"231",0.00494185873677856
"232",1.47162649238572
"233",0.149631099932101
"234",2.57305737124329
"235",1.02082979978524
"236",0.429317624680949
"237",0.291227837473707
"238",0.490234912281187
"239",0.0754464056643932
"240",2.02283262429418
"241",0.373333418186663
"242",0.0887663648018086
"243",3.56371260138232
"244",0.894959563073789
"245",0.415177422854019
"246",0.189722495492806
"247",0.307150149412857
"248",0.0353831086818234
"249",0.117062711735663
"250",0.948306147901351
"251",2.36226476602116
"252",0.704620017577115
"253",2.46741477536514
"254",0.162694894101235
"255",0.388122703196946
"256",0.294265059973302
"257",1.33593994168847
"258",0.716011170587688
"259",1.41666777327582
"260",0.77049313961608
"261",0.325192839620114
"262",0.379730509329856
"263",1.87237646447105
"264",1.1605082771927
"265",0.209564716848424
"266",0.618003750790592
"267",0.424294529860839
"268",1.10402673935669
"269",0.829554655971971
"270",0.190420044430663
"271",0.347591599574225
"272",1.3573043155032
"273",2.36863357684552
"274",0.000291900664878337
"275",1.85317668555729
"276",0.181734745348655
"277",2.47216641733723
"278",1.64025496396356
"279",0.529339427456776
"280",0.876228625712963
"281",3.54953066144027
"282",1.19330846518954
"283",0.215636216964531
"284",0.535295920282604
"285",0.415225740597971
"286",1.47622156109021
"287",0.437249045501198
"288",2.98577242263413
"289",0.0064382223940628
"290",0.135125929611358
"291",2.51979053405994
"292",0.458334710595299
"293",0.330240962303846
"294",1.77853302010651
"295",0.76290690846107
"296",0.712208179681433
"297",1.04960451134102
"298",0.010135109838929
