"","x"
"1",3.74450591249627
"2",0.360312680431959
"3",0.579050067073637
"4",0.664930616848285
"5",0.642168120861202
"6",0.383819124218855
"7",0.786818095007822
"8",0.522729988644583
"9",0.143661610685807
"10",0.36872212107053
"11",1.44085557122521
"12",0.276023154647025
"13",1.79116275115017
"14",2.54766776879188
"15",0.333675223733216
"16",1.47499477426184
"17",0.51470994839617
"18",0.0991834604890091
"19",0.545397743266479
"20",1.49171107338878
"21",1.94277029215819
"22",0.441347351094177
"23",1.28798851075704
"24",0.778456111108703
"25",0.142391836384601
"26",0.332264723529521
"27",0.724989782960599
"28",0.613339216163685
"29",0.649971455857751
"30",0.529540463297379
"31",0.503461537371219
"32",1.07020226016353
"33",1.78823715771281
"34",0.299940297026455
"35",0.676896238996985
"36",0.429911439129437
"37",0.146579484279077
"38",0.60974008653355
"39",3.09778398233778
"40",1.80123826080937
"41",0.687265922918734
"42",0.277803402373663
"43",1.02758692228701
"44",0.862771227429556
"45",0.182473863146171
"46",0.394400514323651
"47",0.7865926948677
"48",0.920698677038802
"49",0.0205230480797231
"50",2.14066280957587
"51",0.694084627301152
"52",1.43803762724181
"53",1.06626468688824
"54",3.80932806863861
"55",0.76551655795226
"56",0.463647597993954
"57",0.789447161591797
"58",2.02426962413484
"59",0.760303242764195
"60",0.65292503782226
"61",0.523345324228338
"62",3.28617045420358
"63",0.615837728667404
"64",0.591080851850391
"65",1.48054708873267
"66",0.546606303937847
"67",0.555043276622679
"68",0.252908241382764
"69",0.119280729216195
"70",0.0561917686436248
"71",0.346192034457841
"72",2.81530897931633
"73",0.678669709000433
"74",3.74665922459812
"75",0.0917433255472809
"76",0.715687874258429
"77",0.208755736816004
"78",0.431769894623637
"79",0.0998074537824231
"80",0.871282554935522
"81",0.675883424222199
"82",0.243945158833925
"83",0.215274330138437
"84",0.524050933849273
"85",0.563122036407825
"86",0.15879144305556
"87",0.308524699919112
"88",1.41348787942549
"89",0.250363141022617
"90",0.532734161691946
"91",1.65566723594568
"92",0.0629184416957994
"93",0.181555831612964
"94",0.144506403269725
"95",0.824712460799285
"96",0.329747361324061
"97",0.427683657314139
"98",0.424959683072065
"99",1.5253827145109
"100",3.96223435494039
"101",1.54623651020636
"102",1.82793967963329
"103",0.221041254625036
"104",0.0387604159958145
"105",2.4698425180507
"106",0.070266653268965
"107",0.00482061920994078
"108",0.916727418970679
"109",3.00702440622016
"110",0.396919875943824
"111",0.479580370638649
"112",0.211968394834862
"113",0.816894226933427
"114",0.343788046697695
"115",2.00634652698828
"116",1.83362504669267
"117",0.273345722689511
"118",2.87938407960841
"119",2.88232104122354
"120",0.271899382051681
"121",0.279190497019448
"122",0.092042391709475
"123",2.73135891949008
"124",0.115877769472701
"125",0.154512460762462
"126",0.0736881536580764
"127",0.479738878099571
"128",3.4254435190237
"129",0.738721659507
"130",0.243541500156553
"131",0.699029154345572
"132",1.15690038840388
"133",1.2331261324471
"134",0.316946344724631
"135",1.07081345023222
"136",2.07440859759756
"137",0.0785299241023975
"138",1.84507364688909
"139",0.210763247659475
"140",0.120166120892162
"141",0.248050640586877
"142",1.50795020375155
"143",1.60975829725337
"144",0.860234002001656
"145",0.339121553907543
"146",1.90016071852054
"147",1.36090246506037
"148",0.743281670872139
"149",0.228563275124571
"150",0.302392477343065
"151",1.73853885424662
"152",0.183883568202626
"153",4.05771318343436
"154",1.29507525847166
"155",0.213896060404924
"156",0.805094316609572
"157",0.0806258213175642
"158",1.22776031189734
