"","x"
"1",1.13755879177544
"2",0.602623104785241
"3",3.01800186326519
"4",0.794930078147476
"5",0.357021807038923
"6",3.14042213592465
"7",0.509300912578283
"8",0.713665107034585
"9",1.14375017638601
"10",0.0722474089351233
"11",0.613320000319419
"12",0.641103844277882
"13",0.711246103050912
"14",2.1228767728565
"15",1.01692161344583
"16",0.0926965738300813
"17",0.347555419775211
"18",0.0775102354929792
"19",0.495870215614113
"20",0.667781797212797
"21",0.0436325352917391
"22",0.362502909521267
"23",1.60718188010457
"24",1.78655011162222
"25",0.94163025060244
"26",0.0273417208512088
"27",0.238904168742976
"28",1.10827589649057
"29",2.18269238986291
"30",1.34742133671149
"31",3.24607533199331
"32",0.932092636774772
"33",0.00808603473201031
"34",1.73075400827083
"35",3.00639144562238
"36",1.95884345872684
"37",0.230139860775311
"38",2.4199137239919
"39",0.634592961851789
"40",0.208728172002111
"41",1.19320328681704
"42",2.78584937643502
"43",0.234768933409597
"44",0.77024710422052
"45",1.49231191291271
"46",0.184313821397398
"47",1.3690081642848
"48",0.0980153976666437
"49",0.876217643710135
"50",0.191503219973499
"51",1.37010102310128
"52",0.284951040609878
"53",1.94780252108093
"54",0.501855104270038
"55",0.421497442503511
"56",0.391055240725183
"57",0.635522735991361
"58",0.373221701484917
"59",4.5207726498042
"60",0.19769763422051
"61",0.4540502964975
"62",3.79844799279489
"63",2.85447359502564
"64",0.433895897879183
"65",1.8798595029074
"66",2.01643946143027
"67",1.29155703781659
"68",0.974034930298409
"69",1.39343901730381
"70",1.58434262450782
"71",0.0653515521412742
"72",4.50272135371444
"73",0.0983489489457482
"74",2.37107710396641
"75",0.698080143418276
"76",0.119232343258865
"77",1.0010382798911
"78",0.222519279062673
"79",1.71338378618625
"80",1.05780010652533
"81",2.07972351506047
"82",0.109023643908717
"83",1.13131296387051
"84",0.0448423482866725
"85",2.62897974471176
"86",0.00990843969440088
"87",0.190862036303857
"88",0.151720142503681
"89",0.335651658815793
"90",0.0462050623776196
"91",0.52025030105749
"92",0.865953948220394
"93",0.0441444095360768
"94",0.0250116592353829
"95",0.653074531110122
"96",2.13234611960025
"97",0.256389022983402
"98",0.0356579895947613
