"","x"
"1",1.55299054611245
"2",0.687924115137395
"3",0.303287827151694
"4",1.6911771384599
"5",1.05577233295238
"6",0.453743007471623
"7",2.10347627998207
"8",0.646988323250431
"9",0.285286627290208
"10",1.63241456714162
"11",0.799187753523915
"12",0.844756068765183
"13",0.172449411075014
"14",1.3746795078556
"15",0.189238876851415
"16",1.76942441414133
"17",2.4214438712844
"18",2.84853918015959
"19",2.24057130775244
"20",0.977170941674227
"21",0.761268654507545
"22",0.468049614158895
"23",2.13265378826624
"24",0.236510987325568
"25",0.488391219502159
"26",0.154449807294979
"27",0.22380864129137
"28",1.45458329794512
"29",1.60460968362341
"30",0.00238047406572218
"31",0.0550254164052778
"32",0.251168294354529
"33",0.380079503102467
"34",0.3229561176743
"35",1.30691595021482
"36",0.0398337879869878
"37",1.50673200125005
"38",1.17207270459569
"39",0.221986707338713
"40",1.28086346864456
"41",0.322199490096406
"42",0.958652499603236
"43",0.462877292904847
"44",0.310970682804019
"45",1.72970345067947
"46",0.888845192299371
"47",2.28874973918658
"48",3.81327193220973
"49",1.3428330209571
"50",0.437217800604836
"51",0.130318543660366
"52",5.43551953560718
"53",2.10735960006459
"54",0.544640639704602
"55",0.143492807155976
"56",0.287715243644781
"57",2.20181779794403
"58",1.15877083765243
"59",0.744631343121247
"60",1.92233811788085
"61",0.23735910514001
"62",0.547701639799527
"63",1.90443817980798
"64",0.0384345556758248
"65",0.163359395136399
"66",0.761616040730043
"67",0.968715777424913
"68",2.87748494647155
"69",0.114267079516847
"70",0.76398129328623
"71",3.41952010564017
"72",0.571234749023593
"73",0.900066345754472
"74",4.1302613869226
"75",4.82119135424816
"76",0.79379579791129
"77",0.179408099773189
"78",0.647090837322344
"79",1.54585235160806
"80",0.3002524910662
"81",0.279387731522555
"82",4.38541228262389
"83",1.76961115645259
"84",1.73408049687231
"85",0.100632853648122
"86",1.03349239238899
"87",3.5452829707893
"88",0.131733184860557
"89",0.130152753486518
"90",3.38393986084119
"91",0.537737370356083
"92",0.263762021366098
"93",0.561239888252168
"94",3.38434824498399
"95",0.132447795872196
"96",0.189216733335253
"97",0.164548789166797
"98",0.0184529937519229
"99",1.76041242977958
"100",0.0101826516582383
"101",3.59653430567959
"102",0.21164178619062
"103",0.311783406076087
"104",0.975696234101825
"105",0.359665824759388
"106",0.197807797879138
"107",1.01877212062518
"108",0.0817139083513551
"109",1.25887481827746
"110",1.00488272969603
"111",1.73663166603236
"112",1.80488493807828
"113",0.208985488874544
"114",0.958440984419243
"115",0.414322752980179
"116",1.72569224680873
"117",0.808073575897808
"118",0.865035341539766
"119",1.87393481347826
"120",0.494276015715175
"121",2.11495592135174
"122",0.37178116161761
"123",0.900209471964625
"124",1.74706622406184
"125",0.423210045663001
"126",0.706273343667604
"127",1.71692849618147
"128",0.982742384602136
"129",0.665134505982605
"130",0.610249041467314
"131",4.88448252116885
"132",0.800435134559648
"133",0.205437604103639
"134",0.478825373127204
"135",0.801086991294614
"136",0.188389402888278
"137",0.512021993519205
"138",0.0330582675321188
"139",1.82799411371346
"140",1.94372489903994
"141",1.37705203071067
"142",0.0633843945432904
"143",0.11396804901003
"144",2.48242569533175
"145",0.231405752612438
"146",0.672177305236331
"147",0.356952526978011
"148",4.37120926192775
"149",1.09296260345755
"150",0.179374967430592
"151",0.191498131283313
"152",1.38376677942131
"153",0.159960750800673
"154",0.638096661261155
"155",0.956973274437188
"156",6.86831990141394
"157",0.0167558422590447
"158",3.60607278240178
"159",1.01218319446406
"160",3.02642366517605
"161",0.280876222163022
"162",0.392947951198995
"163",0.480043342966114
"164",0.153542778519969
"165",1.63519297064707
"166",0.460494932119473
"167",0.839883057598054
"168",0.416153578705714
"169",1.41121340668441
"170",0.668512119566248
"171",0.991538101811741
"172",3.8798468303997
"173",0.959252741808363
"174",0.398532087219343
"175",4.64300222540991
"176",0.43930434546579
"177",0.889594047739543
"178",0.0199588436605542
"179",0.822066093005169
"180",3.25616410906175
"181",0.546929603910311
"182",0.657721686561615
"183",2.49546565187295
"184",0.206233033252156
"185",0.805570168964886
"186",0.397308744749922
"187",0.285650807943394
"188",0.00329563372642672
"189",0.448100380297578
"190",0.457038018289806
"191",0.455507050568354
"192",0.693365861894415
"193",0.472828684774355
"194",0.137437209134954
"195",0.217454111938638
"196",0.148300920403286
"197",3.3625657345502
"198",0.484872730065961
"199",0.797119006351649
"200",1.67205865199496
"201",0.324342414976208
"202",1.83200608511963
"203",0.268093240553522
"204",0.449420681264182
"205",0.696259470291317
"206",0.104060258790344
"207",0.684495505408628
"208",0.571424942882586
"209",0.539847161430129
"210",0.249008479609682
"211",3.98892950832293
"212",0.0992590970231857
"213",0.662960537223271
"214",0.453375122483196
"215",0.498615045015035
"216",2.45927292447251
"217",0.220852698503662
"218",0.138595778549741
"219",1.80300922380441
"220",1.85628792563778
"221",0.52412692678974
"222",0.933612636057148
"223",2.54594517661514
"224",0.0272653041115095
"225",0.239726872413384
"226",1.52063104269988
"227",0.774782875275586
"228",0.293152808299518
"229",0.759891261494141
"230",0.684813940279312
"231",2.36944230141144
"232",2.07697204793634
"233",1.45035304921452
"234",3.63629307368576
"235",4.92037856054447
"236",2.58469667987847
"237",0.256554126603985
"238",2.77959167060706
"239",0.153599410317197
"240",1.91936373671724
"241",0.14945125333194
"242",1.40615329222463
"243",2.0072874859126
"244",0.0887339775225517
"245",0.295672210933387
"246",0.269412379919008
"247",0.185234854073397
"248",0.0578821739293612
"249",1.45057371324961
"250",0.926919521648708
"251",0.163616317247561
"252",2.16249634118332
"253",0.0852570994971047
"254",0.618155437641785
"255",1.34470557168721
"256",0.408946092328816
"257",0.272708342953443
"258",0.696893947507702
"259",0.0823817016751049
"260",0.109151914180613
"261",0.349328590801069
"262",0.715220906398314
"263",1.33573092333578
"264",1.03200828951158
"265",2.38712641391913
"266",0.367537935027924
"267",0.013994136616567
"268",0.493343622123835
"269",0.277381225994537
"270",0.663776805897693
"271",0.909382386597106
"272",0.506912357119168
"273",0.496775000292183
"274",0.782638188796434
"275",2.66083196278748
"276",0.824644687707163
"277",0.561648748676593
"278",1.08983366916426
"279",0.0692831103092947
"280",2.00844679754021
"281",1.67557925900509
"282",0.299479269130875
"283",0.0928790050392515
"284",0.268632271212296
"285",0.506231075601539
"286",0.195482283228855
"287",1.09542294278071
"288",2.40001839385094
"289",1.09109759962703
"290",3.38060060785924
"291",0.52876285558429
"292",0.5742693098587
"293",0.867298572548527
"294",2.65416161366003
"295",0.71763605478244
"296",0.504432462064187
"297",0.132651377590329
"298",0.196010315439995
"299",1.60455330029543
"300",1.03915219161385
"301",1.03408887321199
"302",0.41163872184489
"303",2.57265217582605
"304",0.618833321915913
"305",0.0751307869428965
"306",0.874225043494498
"307",1.55844286740679
"308",1.81882095993679
"309",0.339254791347974
"310",2.8723170324946
"311",1.11603620771619
"312",0.747135846817236
"313",0.175852566010432
"314",1.0878554783027
"315",0.0114053913479288
"316",0.630909429626091
"317",0.97635127859623
"318",2.49302326289376
"319",1.68894029520983
"320",0.237393626017998
"321",1.62824152707835
"322",0.768293673988501
"323",2.54598122783492
"324",0.788999365677652
"325",1.44858937728138
"326",0.0279212603997746
"327",0.522182786219222
"328",2.280752478363
"329",0.511657505605065
"330",0.445886990700574
"331",0.396804216048953
"332",0.219393840070603
"333",0.960107670728521
"334",0.87627952203345
"335",1.07165756122591
"336",0.671478379526435
"337",0.18938800641714
"338",0.095572723667202
"339",0.404217460482284
"340",1.09830900714717
"341",1.17465651803155
"342",0.973052646454082
"343",1.49382452083095
"344",1.17091644407318
"345",1.40378690972467
"346",1.42272132465119
"347",0.850271534125222
"348",0.750152874322474
"349",0.684735502697977
"350",0.100078645943669
"351",1.36121791537909
"352",1.78807542652966
"353",0.405665200254366
"354",2.24120911157024
"355",0.400639755537842
"356",0.957908809393075
"357",0.447064423034079
"358",3.45834629320671
"359",0.490292374191886
"360",1.69899699447208
"361",0.379060121531881
"362",0.778409295270546
"363",1.72487329038545
"364",0.106818583332186
"365",1.6625135546335
"366",0.178012400022301
"367",0.139012898752669
"368",1.08358571104202
"369",1.3658899272449
"370",1.32667269834273
"371",0.102670457108115
"372",0.244625598095918
"373",2.67579704752559
"374",1.41542905609726
"375",0.273749743794028
"376",0.408231224430113
"377",1.25822594326667
"378",0.135951848729788
"379",1.06129552861794
"380",2.40028236505331
"381",0.272300521166512
"382",0.0963556284500168
"383",0.806115082260179
"384",1.54302874581204
"385",0.434152004074083
"386",0.359375520456968
"387",1.44415392493675
"388",1.27150596410437
"389",0.193508913796425
"390",0.0941061634851785
"391",1.08578269979966
"392",0.166930970028742
"393",1.03073506318115
"394",1.97057498288382
"395",1.40188237451873
"396",1.82542463279565
"397",0.308776540404227
"398",0.179206955109883
"399",0.691043193371696
"400",0.42401007928622
"401",0.721372098008583
"402",0.00704930805406085
"403",0.0373463780924864
"404",0.926881869786614
"405",0.242070688088953
"406",1.11747635977625
"407",1.38922057849744
"408",0.825649816004322
"409",1.24079956652259
"410",0.356113364628928
"411",4.86468678147907
"412",0.511564643727253
"413",0.252386486240594
"414",0.227628614120465
"415",0.209049769393143
"416",2.19884514797861
"417",0.657574943178016
"418",0.295665192635622
"419",0.842245629221066
"420",1.17965693102599
"421",1.21374551138224
"422",0.624430161122714
"423",5.5221065002974
"424",0.776729105320731
"425",0.194840539406197
"426",0.738175943280176
"427",1.54732764068555
"428",1.00577023135294
