"","x"
"1",0.0964858534764168
"2",0.820643380690733
"3",0.483784383452598
"4",0.189373930790756
"5",0.456546733203847
"6",0.00927599303923344
"7",0.0489485834455258
"8",0.267173693901945
"9",0.779964204426885
"10",0.463077084811733
"11",1.98851178259692
"12",1.26154430650746
"13",0.135556879750864
"14",1.24562564862717
"15",1.32346450898592
"16",0.0478045628115133
"17",0.0679435709984063
"18",2.70883509029596
"19",1.60378042399873
"20",0.185480463913535
"21",0.813535886570867
"22",0.161718191405164
"23",0.78925113993662
"24",0.547738653515291
"25",1.45432713019769
"26",1.22302320095692
"27",0.550688830926206
"28",1.10184461321315
"29",0.368985878848868
"30",0.289108303054404
"31",1.51954986559511
"32",0.479261145778747
"33",3.90466100126822
"34",0.123746183594101
"35",3.80492212997299
"36",1.79885768148636
"37",2.59867767805319
"38",0.0026090275915511
"39",0.0542239653652796
"40",1.07456821602411
"41",1.46837144613567
"42",1.69855954270582
"43",0.558399300288399
"44",0.575867808339981
"45",0.147085210717277
"46",1.54854035971232
"47",2.91466507875722
"48",3.43521388705572
"49",0.102008177034886
"50",0.519147853626985
"51",0.438737485630902
"52",1.05557608925532
"53",1.593375670335
"54",0.7225483167932
"55",2.12138480612724
"56",0.0108665074604057
"57",0.257002439708479
"58",0.435002215979685
"59",0.106514135541549
"60",0.31692129219469
"61",0.100674090928556
"62",0.802312434784038
"63",0.800439805955782
"64",1.72231028965598
"65",0.524130258534147
"66",0.832360754574471
"67",0.193758905385771
"68",0.439568689421208
"69",1.17717686163666
"70",2.19998311355033
"71",0.901435194986702
"72",1.68592540763194
"73",0.636776882571973
"74",0.388041245447177
"75",0.126725863759594
"76",2.61187349576766
"77",0.910027886791278
"78",0.688007489282719
"79",1.045049574518
"80",0.161715484648305
"81",0.127565912094099
"82",0.851099345088112
"83",1.21841843791804
"84",1.60479654094274
"85",1.20106017537109
"86",0.351428963906373
"87",1.42858066435853
"88",0.266752502174719
"89",0.261945696264243
"90",0.257530300703968
"91",0.393581841485163
"92",3.04597009450498
"93",0.252693808984075
"94",1.40649085809636
"95",1.07424943871841
"96",0.985799301840784
"97",5.62318028345826
"98",2.86605587545088
"99",0.812393823996711
"100",1.14742293158526
"101",1.61339566214688
"102",0.434331026240914
"103",0.456540186264382
"104",0.353577777631319
"105",0.637878215142012
"106",1.02653339623299
"107",0.183958213112181
"108",1.16509794791848
"109",1.66376430400849
"110",1.35386015518282
"111",2.01323868934978
"112",2.29334823290123
"113",1.92151347577582
"114",0.100169839883467
"115",0.567847154467702
"116",0.481050077353445
"117",0.709496083647237
"118",0.36153740924114
"119",0.0627470799581464
"120",0.0173913933947618
"121",0.362358398271104
"122",1.73229957226533
"123",1.23513789073678
"124",0.152557257906046
"125",1.64808979538302
"126",1.02906425426807
"127",1.04497836808603
"128",0.69004351996184
"129",1.39986439830289
"130",0.27505392637595
"131",0.320410355816628
"132",2.69986720172837
"133",0.632345528334808
"134",0.607058475872664
"135",0.182607246239828
"136",0.946003901464206
"137",0.49287759901437
"138",4.80994772265747
"139",1.72980059975279
"140",3.0026153007956
"141",0.0412891416965194
"142",2.7691664414474
"143",0.688816901828624
"144",0.128230243005881
"145",2.39528499141597
"146",0.357059076904927
"147",0.515071248535898
"148",0.400127815833416
"149",0.877460328302431
"150",0.225756245727757
"151",0.441355316440608
"152",1.47574553772556
"153",0.204884612183377
"154",0.141958205812826
"155",0.0776205471544206
"156",0.803163100027787
"157",0.355882239641691
"158",0.747909222398273
"159",1.94079350078162
"160",0.939081412219798
"161",0.0796998305896058
"162",0.282658330615642
"163",0.144588913902508
"164",0.196587860774623
"165",0.502061866171555
"166",0.479765935775307
"167",0.741327133807546
"168",1.45477424501966
"169",2.43932935855512
"170",2.39561778578761
"171",0.233989570626366
"172",0.138271428269295
"173",1.37306801214355
"174",1.03260380299349
"175",0.722623969433765
"176",0.664970375117486
"177",0.455127701734963
"178",0.505398581276309
"179",0.410426621370909
"180",0.00386241451721825
"181",0.867554148758737
"182",2.8134169855117
"183",0.250570968505427
"184",2.31515444690851
"185",0.335429575779721
"186",0.680380276946948
"187",0.847292704585099
"188",0.76829277208595
"189",0.310663279747383
"190",0.559536563188697
"191",1.44601883620007
"192",0.896093883284424
"193",0.923165627579149
"194",1.53743966913927
"195",1.62711855768881
"196",0.0867628396174333
"197",1.04637994999972
"198",0.78007062346026
"199",1.96579114790275
"200",0.652833857286896
"201",0.304600360408356
"202",1.24128655254712
"203",0.124747244516967
"204",0.51438501924459
"205",0.0324031972938092
"206",3.42178349382138
"207",3.58550070527186
"208",0.522136620412743
"209",0.0697037927362945
"210",0.187892953515209
"211",1.16838087304023
"212",0.1505680374631
"213",5.02400363698612
"214",2.45099193172106
"215",0.0901440480442233
"216",0.663749596635671
"217",0.561931135082597
"218",1.19276145159764
"219",0.105849154219975
"220",0.113692158984798
"221",0.0136609880834086
"222",0.227725416322995
"223",1.25768137270435
"224",0.308244179956995
"225",0.504306722828662
"226",1.84098332227313
"227",0.306824022260926
"228",0.172586413588892
"229",0.571432593327882
"230",1.2896680289305
"231",1.94799675913796
"232",1.93169099567248
"233",0.111515376419806
"234",0.0329630453226621
"235",1.06429148490447
"236",3.13757671181953
"237",0.0774212213320725
"238",1.36441278207143
"239",2.47964383858939
"240",0.875712148272447
"241",1.08475202792041
"242",0.842134064535159
"243",0.474108475495415
"244",5.49460711116423
"245",0.0328705917068854
"246",1.20413720677031
"247",2.59673921957387
"248",0.678890698295042
"249",0.00675392418360908
"250",0.182198023044039
"251",0.959322018400231
"252",0.69664365937252
"253",0.265269787730696
"254",0.628926115409627
"255",0.363890849711729
"256",0.7627475714481
"257",4.63645113796648
"258",1.46698448584261
"259",0.486492566958803
"260",4.53211485885239
"261",1.17003503849653
"262",0.335527666237835
"263",0.594151354333498
"264",1.81520912140141
"265",0.831466655976714
"266",0.687258825406782
"267",0.414395704643172
"268",2.07062464732
"269",0.606239573960494
"270",0.347130996270285
"271",1.95369022600135
"272",0.206031784762489
"273",0.241774471211617
"274",0.832481693817751
"275",1.10271825879268
"276",0.119445348051345
"277",0.848305818087558
"278",0.530860730237762
"279",0.204168990449467
"280",1.43278728500596
"281",1.07116355973432
"282",0.709296560638678
"283",0.385649823409015
"284",1.57518942497948
"285",0.471859194757698
"286",0.316873829616924
"287",3.90171586239054
"288",0.596106321584357
"289",0.166296733806083
"290",1.6266486188688
"291",0.0268510506550054
"292",0.658010321491373
"293",2.45339145544152
"294",0.111063087280563
"295",0.24222451651295
"296",0.896690410947597
"297",1.6557856899816
"298",0.0548187695544146
"299",0.326929539467021
"300",1.10115133714615
"301",0.925734727727907
"302",3.44566606768795
"303",3.8081180516932
"304",0.179762667330714
"305",0.670014199424383
"306",1.03957367588997
"307",1.38775731874904
"308",0.606177106465413
"309",0.437129301448344
"310",0.215795453200312
"311",3.75310305871103
"312",1.73324108520136
"313",0.120492446897845
"314",0.197330056532469
"315",0.479962677506491
"316",1.59906211268628
"317",0.862995102040273
"318",1.86282527661206
"319",0.0346783622610238
"320",0.306045615932091
"321",2.02286781514284
"322",0.0842918811698294
"323",0.544622810068052
"324",0.630972438558987
"325",0.385488979761811
"326",0.9834744958442
"327",1.17369702335983
"328",0.31203634133938
"329",1.30102852716385
"330",0.278535945924926
"331",0.257266928620409
"332",2.28006512910299
"333",0.760019626612496
"334",1.14785458067539
"335",0.533885347096255
"336",1.0967761075853
"337",0.907989260373128
"338",0.447907247424369
"339",0.749433791102959
"340",2.7441210001453
"341",0.398690869736155
"342",0.200894634126423
"343",0.341570141930825
"344",0.730032039627766
"345",1.2511937389076
"346",0.424946212721246
"347",1.71485108292982
"348",0.811069996117142
"349",0.374957822951587
"350",2.13758927925223
"351",0.0475439574086977
"352",0.336147084311373
"353",1.33491806176285
"354",0.0676970911344942
"355",0.06436548544042
"356",1.79836776505236
"357",1.76342626342101
"358",0.784808291433738
"359",2.66659639346887
"360",0.0618421184525958
"361",0.77878721576214
"362",0.434993409104738
"363",1.85634274526463
"364",0.194889913024084
"365",0.499550673772494
"366",0.78793502067619
"367",0.702058961280284
"368",0.666102031222504
"369",1.40464640564953
"370",0.0522219391390158
"371",0.22209936916715
"372",1.23686144999166
"373",3.53552905223006
"374",0.124159745683037
"375",0.366344787981303
"376",0.0221380404072243
"377",0.667261075415211
"378",0.34013689150126
"379",1.96364734683697
"380",2.18897643954444
"381",0.941548761860492
"382",0.224833569830336
"383",1.10437376473349
"384",0.370346506817695
"385",1.17914074081306
"386",0.475121135139687
"387",0.314891965501953
"388",0.0128428070615428
"389",0.432734089549032
"390",0.408838219699912
"391",0.512815502341978
"392",3.0372682268395
"393",0.326120081767956
"394",3.35859414751921
"395",0.00355675244735349
"396",0.330760462010317
"397",0.78998054750189
"398",0.428701164388392
"399",0.140014818442834
"400",0.935544786761023
"401",0.663035842451445
"402",0.230638752025065
"403",0.791339915928698
"404",1.44806148329334
"405",4.31464426106904
"406",1.46445696198679
"407",0.314831318496016
"408",1.06548228813395
"409",0.0573668921455167
"410",0.287889110821349
"411",2.77592924475643
"412",1.70416302202518
"413",1.07378891430596
"414",0.876647599865742
"415",2.1468294518423
"416",0.333261703458832
"417",2.37542229191589
"418",0.378835223604337
"419",0.452147437992947
"420",2.30157885003045
"421",0.34452574856154
"422",0.0221290197852694
"423",0.838331807827977
"424",0.519649162760226
"425",1.13399135652329
"426",0.70699941399257
"427",3.21966626318883
"428",0.985476925635718
"429",0.42770665360315
"430",0.127617370115387
"431",0.0351033436012233
"432",0.349390864944852
"433",1.96536594709206
"434",0.608804029914832
"435",0.706923221020295
"436",1.07487133829403
"437",0.672910494777318
"438",0.65277051427921
"439",0.367887124403847
"440",0.783986914119303
"441",0.898263036220483
"442",0.971532536951763
"443",0.243480445830752
"444",0.0997656784794463
"445",1.8509097046053
"446",1.08813971500865
"447",2.08834875682009
"448",0.0178599672426583
"449",0.440605438477835
